4.92E+00,4.26E+00,7.62E-01
4.92E+00,4.06E+00,7.80E-01
2.91E+00,3.58E+00,8.05E-01
2.21E+00,2.69E+00,7.92E-01
3.47E+00,4.22E+00,7.99E-01
2.56E+00,3.30E+00,8.14E-01
5.43E+00,3.78E+00,7.73E-01
5.13E+00,3.66E+00,7.96E-01
3.07E+00,3.94E+00,8.06E-01
3.17E+00,3.34E+00,8.09E-01
2.81E+00,2.61E+00,8.51E-01
2.21E+00,8.04E-01,7.61E-01
2.91E+00,3.18E+00,8.43E-01
3.32E+00,3.18E+00,8.59E-01
5.68E+00,3.82E+00,7.54E-01
2.31E+00,3.30E+00,7.89E-01
4.07E+00,3.22E+00,8.59E-01
2.11E+00,3.90E+00,7.23E-01
4.07E+00,3.98E+00,8.13E-01
4.72E+00,3.66E+00,8.12E-01
3.92E+00,3.38E+00,8.22E-01
4.32E+00,4.10E+00,7.99E-01
5.73E+00,4.06E+00,7.28E-01
2.16E+00,3.06E+00,7.76E-01
5.73E+00,4.18E+00,7.15E-01
3.67E+00,3.78E+00,8.24E-01
4.62E+00,4.14E+00,7.87E-01
2.61E+00,3.50E+00,7.85E-01
4.67E+00,3.62E+00,8.14E-01
5.03E+00,3.90E+00,7.88E-01
2.01E+00,4.10E+00,6.95E-01
4.67E+00,3.82E+00,8.07E-01
2.31E+00,2.61E+00,8.06E-01
2.11E+00,3.38E+00,7.21E-01
2.01E+00,3.14E+00,7.46E-01
4.52E+00,3.78E+00,8.14E-01
3.72E+00,3.58E+00,8.27E-01
3.47E+00,3.06E+00,8.68E-01
2.96E+00,3.78E+00,8.08E-01
3.42E+00,3.98E+00,8.15E-01
4.87E+00,4.06E+00,7.82E-01
3.87E+00,3.34E+00,8.21E-01
2.41E+00,3.10E+00,8.09E-01
3.27E+00,3.94E+00,8.13E-01
2.36E+00,2.49E+00,8.12E-01
4.57E+00,4.30E+00,7.73E-01
2.56E+00,2.69E+00,8.32E-01
2.91E+00,3.22E+00,8.42E-01
2.96E+00,3.46E+00,8.06E-01
5.83E+00,4.14E+00,7.11E-01
3.12E+00,3.26E+00,8.49E-01
3.02E+00,3.74E+00,8.11E-01
5.08E+00,3.98E+00,7.79E-01
3.27E+00,3.98E+00,8.10E-01
3.12E+00,3.50E+00,8.14E-01
3.87E+00,3.58E+00,8.27E-01
5.23E+00,3.90E+00,7.77E-01
2.61E+00,2.33E+00,8.35E-01
3.17E+00,3.26E+00,8.51E-01
2.56E+00,3.46E+00,7.79E-01
2.71E+00,3.98E+00,7.85E-01
2.26E+00,8.84E-01,7.73E-01
4.42E+00,3.82E+00,8.15E-01
3.87E+00,4.06E+00,8.09E-01
5.23E+00,3.86E+00,7.79E-01
5.33E+00,3.90E+00,7.71E-01
2.51E+00,1.13E+00,8.17E-01
5.23E+00,4.18E+00,7.52E-01
4.12E+00,4.02E+00,8.08E-01
5.93E+00,3.70E+00,7.44E-01
2.01E+00,2.53E+00,7.56E-01
2.96E+00,3.54E+00,8.08E-01
4.17E+00,3.90E+00,8.15E-01
3.27E+00,3.58E+00,8.21E-01
5.73E+00,4.10E+00,7.23E-01
5.83E+00,4.06E+00,7.20E-01
3.17E+00,4.18E+00,7.96E-01
2.66E+00,4.10E+00,7.75E-01
2.66E+00,2.65E+00,8.40E-01
3.17E+00,2.93E+00,8.63E-01
2.91E+00,3.50E+00,8.05E-01
2.36E+00,3.82E+00,7.61E-01
3.02E+00,2.85E+00,8.58E-01
3.47E+00,3.10E+00,8.67E-01
4.42E+00,3.58E+00,8.20E-01
2.66E+00,3.94E+00,7.84E-01
3.72E+00,3.22E+00,8.62E-01
4.47E+00,3.78E+00,8.15E-01
3.52E+00,3.94E+00,8.18E-01
2.06E+00,3.54E+00,7.18E-01
3.07E+00,2.65E+00,8.63E-01
4.52E+00,3.90E+00,8.07E-01
4.37E+00,4.26E+00,7.84E-01
4.92E+00,3.70E+00,8.03E-01
4.17E+00,3.74E+00,8.23E-01
2.51E+00,3.34E+00,8.07E-01
5.03E+00,3.74E+00,7.97E-01
2.76E+00,3.34E+00,7.88E-01
2.36E+00,8.44E-01,7.86E-01
3.62E+00,3.22E+00,8.62E-01
3.12E+00,2.65E+00,8.65E-01
2.91E+00,1.13E+00,8.48E-01
2.31E+00,4.06E+00,7.44E-01
2.56E+00,4.18E+00,7.62E-01
2.66E+00,4.02E+00,7.79E-01
5.33E+00,3.78E+00,7.78E-01
3.07E+00,4.18E+00,7.92E-01
3.22E+00,3.46E+00,8.16E-01
2.46E+00,3.54E+00,7.72E-01
5.03E+00,3.66E+00,8.00E-01
2.46E+00,2.97E+00,8.18E-01
5.08E+00,4.34E+00,7.44E-01
2.86E+00,2.69E+00,8.53E-01
2.41E+00,2.57E+00,8.18E-01
4.97E+00,4.14E+00,7.71E-01
2.36E+00,2.25E+00,8.09E-01
2.56E+00,3.02E+00,8.26E-01
5.18E+00,4.22E+00,7.50E-01
3.82E+00,3.82E+00,8.23E-01
2.81E+00,2.93E+00,8.46E-01
5.83E+00,3.86E+00,7.39E-01
2.06E+00,2.33E+00,7.65E-01
2.56E+00,3.70E+00,7.81E-01
3.52E+00,3.02E+00,8.70E-01
3.32E+00,4.22E+00,7.97E-01
3.42E+00,3.90E+00,8.18E-01
2.61E+00,2.57E+00,8.37E-01
2.01E+00,3.70E+00,7.09E-01
2.36E+00,3.02E+00,8.05E-01
4.57E+00,3.70E+00,8.15E-01
4.72E+00,3.90E+00,8.00E-01
2.26E+00,3.86E+00,7.47E-01
3.62E+00,3.30E+00,8.18E-01
2.56E+00,3.62E+00,7.82E-01
3.57E+00,3.66E+00,8.26E-01
5.98E+00,3.70E+00,7.40E-01
4.52E+00,3.62E+00,8.18E-01
2.61E+00,9.25E-01,8.18E-01
3.37E+00,3.42E+00,8.19E-01
4.22E+00,3.98E+00,8.10E-01
4.92E+00,3.90E+00,7.93E-01
3.52E+00,4.22E+00,7.97E-01
3.52E+00,3.82E+00,8.22E-01
3.62E+00,3.82E+00,8.22E-01
2.91E+00,3.02E+00,8.49E-01
2.51E+00,2.53E+00,8.28E-01
4.02E+00,4.26E+00,7.93E-01
2.81E+00,1.13E+00,8.42E-01
5.03E+00,3.86E+00,7.90E-01
2.76E+00,4.18E+00,7.77E-01
2.11E+00,2.17E+00,7.71E-01
2.21E+00,3.78E+00,7.42E-01
3.52E+00,2.93E+00,8.72E-01
3.32E+00,3.66E+00,8.22E-01
4.97E+00,3.82E+00,7.96E-01
2.71E+00,3.46E+00,7.91E-01
2.81E+00,3.54E+00,8.00E-01
2.36E+00,1.01E+00,7.94E-01
2.56E+00,4.02E+00,7.72E-01
2.31E+00,3.42E+00,7.52E-01
4.07E+00,3.66E+00,8.25E-01
4.32E+00,4.18E+00,7.92E-01
4.97E+00,4.34E+00,7.50E-01
3.07E+00,3.30E+00,8.44E-01
2.86E+00,3.02E+00,8.47E-01
2.06E+00,3.66E+00,7.19E-01
5.43E+00,4.06E+00,7.50E-01
2.91E+00,3.46E+00,8.03E-01
2.26E+00,2.93E+00,7.95E-01
2.81E+00,3.94E+00,7.93E-01
4.77E+00,3.90E+00,7.98E-01
4.97E+00,3.78E+00,7.98E-01
2.71E+00,3.14E+00,8.33E-01
4.97E+00,3.86E+00,7.93E-01
5.53E+00,4.30E+00,7.15E-01
2.41E+00,9.65E-01,7.99E-01
2.36E+00,2.57E+00,8.13E-01
2.81E+00,1.09E+00,8.41E-01
2.71E+00,3.22E+00,8.29E-01
3.07E+00,3.02E+00,8.56E-01
2.06E+00,3.58E+00,7.19E-01
2.81E+00,2.89E+00,8.47E-01
2.11E+00,2.61E+00,7.77E-01
3.12E+00,2.93E+00,8.60E-01
2.26E+00,9.25E-01,7.75E-01
5.88E+00,3.74E+00,7.44E-01
3.47E+00,4.14E+00,8.04E-01
3.52E+00,3.62E+00,8.26E-01
2.81E+00,4.06E+00,7.87E-01
5.18E+00,4.34E+00,7.37E-01
3.77E+00,4.02E+00,8.12E-01
2.56E+00,3.18E+00,8.20E-01
2.81E+00,4.18E+00,7.81E-01
3.47E+00,3.82E+00,8.22E-01
2.96E+00,2.85E+00,8.56E-01
4.82E+00,3.58E+00,8.10E-01
2.16E+00,3.70E+00,7.36E-01
4.77E+00,4.26E+00,7.68E-01
5.03E+00,4.26E+00,7.56E-01
5.83E+00,4.22E+00,7.02E-01
3.27E+00,3.02E+00,8.63E-01
3.27E+00,3.74E+00,8.20E-01
2.71E+00,4.02E+00,7.82E-01
5.73E+00,4.34E+00,6.95E-01
5.13E+00,4.26E+00,7.49E-01
3.47E+00,3.50E+00,8.24E-01
4.82E+00,3.98E+00,7.91E-01
4.52E+00,4.10E+00,7.92E-01
2.51E+00,2.57E+00,8.28E-01
2.76E+00,3.26E+00,8.31E-01
2.21E+00,2.65E+00,7.93E-01
2.96E+00,3.82E+00,8.06E-01
2.51E+00,3.14E+00,8.17E-01
4.37E+00,3.42E+00,8.19E-01
3.97E+00,4.10E+00,8.06E-01
3.82E+00,4.34E+00,7.88E-01
4.12E+00,3.34E+00,8.20E-01
4.37E+00,3.58E+00,8.21E-01
3.07E+00,3.10E+00,8.54E-01
2.36E+00,4.18E+00,7.44E-01
1.96E+00,3.78E+00,6.97E-01
3.37E+00,4.34E+00,7.89E-01
4.12E+00,3.62E+00,8.25E-01
4.92E+00,4.02E+00,7.84E-01
2.21E+00,2.57E+00,7.93E-01
4.27E+00,4.10E+00,8.00E-01
5.68E+00,3.90E+00,7.47E-01
2.91E+00,2.81E+00,8.54E-01
3.42E+00,2.93E+00,8.70E-01
2.46E+00,3.94E+00,7.66E-01
2.51E+00,3.58E+00,7.78E-01
3.02E+00,4.02E+00,7.99E-01
2.21E+00,2.81E+00,7.91E-01
2.81E+00,2.65E+00,8.50E-01
3.82E+00,4.26E+00,7.94E-01
5.33E+00,4.14E+00,7.49E-01
5.53E+00,3.86E+00,7.60E-01
3.82E+00,3.34E+00,8.21E-01
3.22E+00,3.66E+00,8.19E-01
5.88E+00,3.82E+00,7.38E-01
2.01E+00,3.54E+00,7.07E-01
2.61E+00,3.06E+00,8.29E-01
2.06E+00,2.69E+00,7.67E-01
2.96E+00,4.18E+00,7.87E-01
2.01E+00,3.94E+00,7.04E-01
2.71E+00,2.37E+00,8.44E-01
3.67E+00,3.18E+00,8.63E-01
2.31E+00,4.18E+00,7.38E-01
3.12E+00,4.02E+00,8.04E-01
4.12E+00,3.50E+00,8.24E-01
4.07E+00,3.70E+00,8.25E-01
3.62E+00,3.46E+00,8.25E-01
3.57E+00,3.02E+00,8.70E-01
2.71E+00,3.66E+00,7.94E-01
3.02E+00,2.69E+00,8.60E-01
2.31E+00,2.45E+00,8.06E-01
3.47E+00,4.10E+00,8.07E-01
3.02E+00,3.78E+00,8.09E-01
2.56E+00,4.22E+00,7.59E-01
2.61E+00,3.46E+00,7.84E-01
2.46E+00,3.74E+00,7.73E-01
2.31E+00,2.81E+00,8.05E-01
2.61E+00,3.34E+00,7.78E-01
2.31E+00,3.22E+00,7.92E-01
2.36E+00,3.10E+00,8.03E-01
2.11E+00,3.02E+00,7.70E-01
3.87E+00,4.10E+00,8.06E-01
5.73E+00,3.82E+00,7.49E-01
4.17E+00,3.82E+00,8.19E-01
2.86E+00,2.73E+00,8.52E-01
4.97E+00,3.98E+00,7.84E-01
2.41E+00,2.41E+00,8.18E-01
3.27E+00,2.81E+00,8.68E-01
5.18E+00,4.02E+00,7.69E-01
3.62E+00,3.66E+00,8.26E-01
2.31E+00,2.97E+00,8.01E-01
4.32E+00,3.74E+00,8.21E-01
2.61E+00,3.82E+00,7.85E-01
2.11E+00,3.74E+00,7.27E-01
3.92E+00,2.93E+00,8.72E-01
3.47E+00,3.74E+00,8.25E-01
4.92E+00,3.82E+00,7.97E-01
3.67E+00,3.26E+00,8.60E-01
2.41E+00,2.97E+00,8.13E-01
3.37E+00,3.34E+00,8.16E-01
3.32E+00,3.98E+00,8.12E-01
2.71E+00,3.42E+00,7.89E-01
2.81E+00,3.02E+00,8.44E-01
2.91E+00,2.53E+00,8.56E-01
2.16E+00,3.10E+00,7.75E-01
4.42E+00,4.34E+00,7.75E-01
2.41E+00,3.74E+00,7.68E-01
3.72E+00,4.26E+00,7.96E-01
3.02E+00,2.97E+00,8.55E-01
2.81E+00,3.10E+00,8.41E-01
4.97E+00,3.74E+00,7.99E-01
4.82E+00,3.90E+00,7.96E-01
2.56E+00,2.65E+00,8.33E-01
3.37E+00,4.22E+00,7.98E-01
2.06E+00,3.22E+00,7.52E-01
3.87E+00,3.66E+00,8.26E-01
2.06E+00,3.98E+00,7.11E-01
5.18E+00,4.10E+00,7.62E-01
2.81E+00,4.26E+00,7.75E-01
3.67E+00,4.30E+00,7.92E-01
3.47E+00,2.85E+00,8.73E-01
2.11E+00,3.26E+00,7.60E-01
2.21E+00,3.74E+00,7.44E-01
4.67E+00,4.10E+00,7.88E-01
5.68E+00,4.30E+00,7.04E-01
2.61E+00,3.90E+00,7.81E-01
3.27E+00,3.26E+00,8.54E-01
2.21E+00,3.62E+00,7.44E-01
2.81E+00,3.18E+00,8.38E-01
2.61E+00,2.69E+00,8.36E-01
2.66E+00,3.34E+00,7.82E-01
2.76E+00,2.93E+00,8.43E-01
5.18E+00,4.18E+00,7.55E-01
3.82E+00,3.90E+00,8.19E-01
4.17E+00,3.66E+00,8.23E-01
2.51E+00,1.01E+00,8.12E-01
5.28E+00,4.14E+00,7.52E-01
3.57E+00,4.30E+00,7.92E-01
3.92E+00,3.70E+00,8.25E-01
2.26E+00,2.85E+00,7.97E-01
3.37E+00,4.10E+00,8.05E-01
2.31E+00,3.02E+00,8.00E-01
3.17E+00,2.97E+00,8.61E-01
4.52E+00,4.26E+00,7.80E-01
5.78E+00,3.74E+00,7.52E-01
2.46E+00,3.70E+00,7.73E-01
2.86E+00,3.14E+00,8.43E-01
2.16E+00,3.62E+00,7.36E-01
4.22E+00,3.34E+00,8.18E-01
2.41E+00,2.77E+00,8.17E-01
2.51E+00,3.66E+00,7.79E-01
3.07E+00,2.77E+00,8.62E-01
3.67E+00,3.06E+00,8.69E-01
4.07E+00,3.34E+00,8.20E-01
2.41E+00,3.54E+00,7.67E-01
2.56E+00,3.58E+00,7.82E-01
2.16E+00,8.04E-01,7.51E-01
2.11E+00,2.41E+00,7.75E-01
3.77E+00,3.42E+00,8.24E-01
2.01E+00,3.02E+00,7.50E-01
2.81E+00,3.86E+00,7.96E-01
5.18E+00,3.74E+00,7.90E-01
2.41E+00,4.14E+00,7.51E-01
2.11E+00,3.34E+00,7.57E-01
2.86E+00,3.62E+00,8.04E-01
2.71E+00,2.77E+00,8.42E-01
3.47E+00,3.98E+00,8.13E-01
3.97E+00,3.74E+00,8.24E-01
2.41E+00,3.78E+00,7.67E-01
2.01E+00,2.97E+00,7.51E-01
2.26E+00,2.37E+00,7.99E-01
4.12E+00,4.18E+00,7.97E-01
2.16E+00,9.25E-01,7.58E-01
4.82E+00,3.66E+00,8.08E-01
5.53E+00,4.02E+00,7.47E-01
3.87E+00,3.54E+00,8.26E-01
3.12E+00,3.86E+00,8.11E-01
4.32E+00,3.78E+00,8.19E-01
5.88E+00,3.86E+00,7.35E-01
4.37E+00,4.06E+00,8.01E-01
2.56E+00,4.10E+00,7.68E-01
2.41E+00,1.01E+00,8.00E-01
4.77E+00,3.82E+00,8.04E-01
2.86E+00,2.57E+00,8.54E-01
2.56E+00,3.38E+00,7.76E-01
2.36E+00,3.78E+00,7.62E-01
3.22E+00,4.14E+00,8.00E-01
3.12E+00,3.06E+00,8.57E-01
5.13E+00,3.74E+00,7.92E-01
4.72E+00,3.98E+00,7.95E-01
2.11E+00,3.10E+00,7.67E-01
2.41E+00,3.98E+00,7.60E-01
4.57E+00,3.58E+00,8.17E-01
2.16E+00,3.86E+00,7.33E-01
4.37E+00,3.50E+00,8.21E-01
3.87E+00,3.18E+00,8.63E-01
5.78E+00,4.34E+00,6.91E-01
2.81E+00,1.01E+00,8.38E-01
3.02E+00,4.06E+00,7.97E-01
3.62E+00,3.98E+00,8.15E-01
4.47E+00,4.06E+00,7.98E-01
4.02E+00,3.38E+00,8.22E-01
3.37E+00,3.86E+00,8.19E-01
5.68E+00,3.94E+00,7.43E-01
2.91E+00,3.30E+00,8.38E-01
4.22E+00,4.10E+00,8.01E-01
5.48E+00,4.14E+00,7.37E-01
2.16E+00,2.69E+00,7.84E-01
4.37E+00,3.54E+00,8.21E-01
4.32E+00,3.66E+00,8.22E-01
2.71E+00,4.14E+00,7.76E-01
4.47E+00,3.90E+00,8.09E-01
3.97E+00,3.14E+00,8.64E-01
2.36E+00,3.74E+00,7.62E-01
3.02E+00,3.22E+00,8.47E-01
2.91E+00,3.34E+00,7.97E-01
2.31E+00,3.62E+00,7.56E-01
3.57E+00,3.94E+00,8.17E-01
2.06E+00,4.06E+00,7.08E-01
2.31E+00,2.25E+00,8.03E-01
2.61E+00,1.05E+00,8.23E-01
2.71E+00,3.94E+00,7.87E-01
3.52E+00,4.26E+00,7.94E-01
4.17E+00,3.14E+00,8.62E-01
2.66E+00,2.61E+00,8.41E-01
3.32E+00,4.14E+00,8.02E-01
2.41E+00,4.06E+00,7.56E-01
4.42E+00,4.06E+00,8.00E-01
1.96E+00,3.70E+00,6.98E-01
2.71E+00,3.18E+00,8.32E-01
2.26E+00,3.26E+00,7.84E-01
3.77E+00,3.86E+00,8.21E-01
4.77E+00,4.34E+00,7.61E-01
5.83E+00,4.34E+00,6.86E-01
2.56E+00,3.98E+00,7.74E-01
3.22E+00,3.38E+00,8.13E-01
4.32E+00,3.70E+00,8.21E-01
5.63E+00,3.94E+00,7.46E-01
3.72E+00,3.02E+00,8.70E-01
5.78E+00,4.26E+00,7.01E-01
2.96E+00,4.22E+00,7.85E-01
4.12E+00,3.10E+00,8.64E-01
5.43E+00,4.34E+00,7.20E-01
2.16E+00,2.13E+00,7.78E-01
2.11E+00,2.09E+00,7.68E-01
2.71E+00,3.02E+00,8.38E-01
2.01E+00,3.98E+00,7.01E-01
2.46E+00,8.84E-01,8.01E-01
2.46E+00,4.14E+00,7.57E-01
2.26E+00,3.82E+00,7.48E-01
5.48E+00,4.26E+00,7.24E-01
3.32E+00,3.94E+00,8.14E-01
2.51E+00,2.45E+00,8.28E-01
2.01E+00,2.77E+00,7.56E-01
3.37E+00,3.94E+00,8.15E-01
3.52E+00,3.10E+00,8.67E-01
2.41E+00,3.18E+00,8.06E-01
5.53E+00,4.22E+00,7.25E-01
2.66E+00,4.22E+00,7.68E-01
2.91E+00,3.90E+00,8.01E-01
5.78E+00,4.10E+00,7.19E-01
5.48E+00,4.06E+00,7.47E-01
2.66E+00,2.57E+00,8.41E-01
2.81E+00,2.49E+00,8.51E-01
2.66E+00,2.53E+00,8.41E-01
3.77E+00,4.10E+00,8.06E-01
2.26E+00,1.09E+00,7.83E-01
3.72E+00,3.14E+00,8.65E-01
2.96E+00,2.89E+00,8.55E-01
5.73E+00,4.22E+00,7.10E-01
2.86E+00,3.38E+00,7.97E-01
2.41E+00,3.34E+00,7.98E-01
2.11E+00,2.97E+00,7.71E-01
3.02E+00,3.30E+00,8.43E-01
2.71E+00,2.57E+00,8.44E-01
2.41E+00,2.65E+00,8.18E-01
5.13E+00,4.14E+00,7.61E-01
3.77E+00,3.62E+00,8.27E-01
4.37E+00,3.62E+00,8.21E-01
5.38E+00,3.86E+00,7.71E-01
4.12E+00,3.46E+00,8.24E-01
3.32E+00,3.30E+00,8.54E-01
2.56E+00,1.05E+00,8.19E-01
3.72E+00,3.82E+00,8.23E-01
2.71E+00,2.49E+00,8.44E-01
3.42E+00,3.86E+00,8.20E-01
2.06E+00,2.57E+00,7.67E-01
5.98E+00,3.66E+00,7.43E-01
3.42E+00,4.34E+00,7.89E-01
2.71E+00,2.73E+00,8.43E-01
3.52E+00,4.30E+00,7.91E-01
5.38E+00,4.10E+00,7.49E-01
2.81E+00,3.62E+00,8.00E-01
3.27E+00,3.42E+00,8.17E-01
2.31E+00,3.26E+00,7.90E-01
4.22E+00,3.90E+00,8.14E-01
2.21E+00,4.02E+00,7.33E-01
3.62E+00,4.14E+00,8.05E-01
2.71E+00,4.22E+00,7.71E-01
3.47E+00,3.34E+00,8.18E-01
2.21E+00,3.66E+00,7.43E-01
3.02E+00,3.70E+00,8.11E-01
3.52E+00,3.58E+00,8.27E-01
4.57E+00,4.38E+00,7.66E-01
2.76E+00,1.13E+00,8.38E-01
3.82E+00,3.50E+00,8.25E-01
3.82E+00,3.86E+00,8.21E-01
4.07E+00,4.02E+00,8.09E-01
4.57E+00,4.02E+00,7.98E-01
4.47E+00,4.14E+00,7.91E-01
5.08E+00,3.70E+00,7.97E-01
5.68E+00,4.34E+00,6.99E-01
5.93E+00,3.86E+00,7.31E-01
3.92E+00,4.22E+00,7.96E-01
3.07E+00,4.14E+00,7.94E-01
2.41E+00,3.02E+00,8.11E-01
2.76E+00,3.50E+00,7.95E-01
2.91E+00,3.54E+00,8.05E-01
4.77E+00,5.75E+00,7.32E-01
2.66E+00,4.06E+00,7.77E-01
2.36E+00,8.84E-01,7.88E-01
4.22E+00,4.38E+00,7.78E-01
5.33E+00,4.02E+00,7.60E-01
3.52E+00,3.74E+00,8.25E-01
5.88E+00,3.90E+00,7.32E-01
2.91E+00,3.98E+00,7.97E-01
3.87E+00,3.46E+00,8.25E-01
2.41E+00,2.25E+00,8.15E-01
5.43E+00,4.14E+00,7.42E-01
3.62E+00,3.78E+00,8.24E-01
4.57E+00,4.22E+00,7.81E-01
2.06E+00,3.86E+00,7.15E-01
5.48E+00,4.18E+00,7.33E-01
3.77E+00,3.22E+00,8.62E-01
3.12E+00,2.89E+00,8.61E-01
2.26E+00,2.69E+00,8.00E-01
2.66E+00,4.18E+00,7.71E-01
3.17E+00,4.30E+00,7.86E-01
3.72E+00,3.54E+00,8.27E-01
2.61E+00,4.06E+00,7.73E-01
3.77E+00,3.38E+00,8.22E-01
3.07E+00,3.90E+00,8.08E-01
3.12E+00,2.81E+00,8.63E-01
2.71E+00,2.93E+00,8.40E-01
4.37E+00,3.78E+00,8.17E-01
4.02E+00,3.82E+00,8.21E-01
2.06E+00,3.62E+00,7.18E-01
2.56E+00,2.77E+00,8.31E-01
3.82E+00,3.62E+00,8.27E-01
3.27E+00,4.22E+00,7.95E-01
3.97E+00,3.46E+00,8.24E-01
3.72E+00,4.30E+00,7.93E-01
2.71E+00,3.26E+00,8.27E-01
2.01E+00,3.42E+00,7.04E-01
1.96E+00,3.58E+00,6.97E-01
4.32E+00,3.58E+00,8.22E-01
3.22E+00,3.98E+00,8.09E-01
4.82E+00,3.78E+00,8.04E-01
2.26E+00,2.33E+00,7.98E-01
3.27E+00,3.10E+00,8.61E-01
2.66E+00,3.06E+00,8.33E-01
2.96E+00,4.02E+00,7.97E-01
2.91E+00,2.57E+00,8.56E-01
2.26E+00,2.61E+00,8.00E-01
3.37E+00,3.46E+00,8.21E-01
3.97E+00,3.90E+00,8.18E-01
5.18E+00,3.90E+00,7.79E-01
4.22E+00,3.06E+00,8.65E-01
5.08E+00,4.22E+00,7.56E-01
4.17E+00,3.70E+00,8.23E-01
5.13E+00,4.10E+00,7.66E-01
3.32E+00,3.62E+00,8.22E-01
5.38E+00,3.82E+00,7.74E-01
3.57E+00,3.34E+00,8.20E-01
3.62E+00,2.97E+00,8.72E-01
5.48E+00,3.90E+00,7.61E-01
2.26E+00,4.18E+00,7.31E-01
2.16E+00,3.26E+00,7.68E-01
1.96E+00,3.90E+00,6.95E-01
3.77E+00,3.78E+00,8.25E-01
2.46E+00,3.14E+00,8.12E-01
2.21E+00,3.82E+00,7.40E-01
4.47E+00,3.74E+00,8.16E-01
4.37E+00,3.66E+00,8.20E-01
2.21E+00,3.54E+00,7.42E-01
2.26E+00,3.46E+00,7.48E-01
5.48E+00,3.94E+00,7.58E-01
5.93E+00,3.94E+00,7.23E-01
4.02E+00,3.94E+00,8.15E-01
2.36E+00,4.06E+00,7.51E-01
4.32E+00,4.30E+00,7.82E-01
2.31E+00,4.10E+00,7.42E-01
5.53E+00,3.78E+00,7.67E-01
2.56E+00,2.85E+00,8.30E-01
2.56E+00,3.78E+00,7.81E-01
2.51E+00,4.10E+00,7.63E-01
2.61E+00,2.77E+00,8.35E-01
5.03E+00,4.10E+00,7.71E-01
2.71E+00,3.70E+00,7.94E-01
3.02E+00,4.14E+00,7.93E-01
2.41E+00,3.26E+00,8.02E-01
3.57E+00,3.46E+00,8.24E-01
2.86E+00,2.61E+00,8.54E-01
5.73E+00,3.90E+00,7.42E-01
3.32E+00,3.02E+00,8.65E-01
2.61E+00,2.93E+00,8.33E-01
2.31E+00,9.65E-01,7.85E-01
2.26E+00,2.89E+00,7.97E-01
2.36E+00,3.58E+00,7.63E-01
2.26E+00,3.18E+00,7.87E-01
2.51E+00,2.37E+00,8.27E-01
2.66E+00,3.10E+00,8.31E-01
2.86E+00,2.81E+00,8.52E-01
3.87E+00,3.10E+00,8.66E-01
4.37E+00,4.02E+00,8.04E-01
2.31E+00,2.21E+00,8.02E-01
2.91E+00,4.18E+00,7.85E-01
3.02E+00,3.90E+00,8.06E-01
4.32E+00,4.06E+00,8.02E-01
2.31E+00,4.02E+00,7.46E-01
5.63E+00,3.78E+00,7.59E-01
5.63E+00,4.06E+00,7.35E-01
5.63E+00,4.30E+00,7.08E-01
3.27E+00,2.85E+00,8.67E-01
2.36E+00,4.10E+00,7.47E-01
4.67E+00,3.78E+00,8.10E-01
3.37E+00,4.18E+00,8.00E-01
2.36E+00,3.46E+00,7.59E-01
3.72E+00,3.78E+00,8.25E-01
2.86E+00,4.10E+00,7.88E-01
4.87E+00,3.66E+00,8.06E-01
2.51E+00,2.81E+00,8.26E-01
4.22E+00,3.78E+00,8.20E-01
2.11E+00,4.18E+00,7.09E-01
4.17E+00,3.58E+00,8.25E-01
3.17E+00,3.70E+00,8.17E-01
2.06E+00,2.89E+00,7.63E-01
2.21E+00,3.70E+00,7.44E-01
2.31E+00,3.54E+00,7.56E-01
3.37E+00,3.90E+00,8.17E-01
2.86E+00,3.22E+00,8.39E-01
3.22E+00,3.10E+00,8.59E-01
4.72E+00,3.54E+00,8.13E-01
4.97E+00,4.22E+00,7.63E-01
2.76E+00,3.46E+00,7.94E-01
2.76E+00,3.10E+00,8.38E-01
3.17E+00,3.82E+00,8.15E-01
2.31E+00,8.44E-01,7.79E-01
3.17E+00,3.78E+00,8.16E-01
2.41E+00,3.58E+00,7.68E-01
2.81E+00,3.26E+00,8.34E-01
2.66E+00,3.66E+00,7.90E-01
3.82E+00,4.18E+00,8.01E-01
2.41E+00,9.25E-01,7.97E-01
2.31E+00,2.89E+00,8.03E-01
2.61E+00,3.74E+00,7.86E-01
5.08E+00,3.90E+00,7.84E-01
3.87E+00,3.74E+00,8.25E-01
4.22E+00,3.74E+00,8.22E-01
2.61E+00,3.66E+00,7.87E-01
2.31E+00,3.06E+00,7.98E-01
3.57E+00,3.38E+00,8.22E-01
3.47E+00,3.46E+00,8.23E-01
2.51E+00,1.09E+00,8.15E-01
2.86E+00,3.18E+00,8.40E-01
2.96E+00,3.02E+00,8.52E-01
2.21E+00,2.85E+00,7.90E-01
5.73E+00,4.26E+00,7.05E-01
2.11E+00,2.37E+00,7.75E-01
2.76E+00,2.65E+00,8.48E-01
2.46E+00,3.46E+00,7.70E-01
2.06E+00,2.85E+00,7.65E-01
5.18E+00,4.30E+00,7.41E-01
4.82E+00,4.02E+00,7.88E-01
2.61E+00,9.65E-01,8.20E-01
2.46E+00,3.50E+00,7.72E-01
3.47E+00,3.26E+00,8.59E-01
2.16E+00,2.25E+00,7.81E-01
4.22E+00,3.86E+00,8.17E-01
3.12E+00,3.78E+00,8.13E-01
5.58E+00,3.78E+00,7.64E-01
